Points_0,Points_1,Points_2,U_0,U_1,U_2,k
7.000000,0.235800,0.000000,1.488197,0.003031,0.000000,0.000548
7.000000,0.236400,0.000000,1.488181,0.003029,0.000000,0.000548
7.000000,0.237000,0.000000,1.488164,0.003027,0.000000,0.000548
7.000000,0.237600,0.000000,1.488149,0.003024,0.000000,0.000548
7.000000,0.238200,0.000000,1.488133,0.003022,0.000000,0.000548
7.000000,0.238800,0.000000,1.488118,0.003020,0.000000,0.000548
7.000000,0.239400,0.000000,1.488102,0.003017,0.000000,0.000548
7.000000,0.240000,0.000000,1.488086,0.003015,-0.000000,0.000548
7.000000,0.240600,0.000000,1.488071,0.003013,-0.000000,0.000548
7.000000,0.241200,0.000000,1.488055,0.003010,-0.000000,0.000548
7.000000,0.241800,0.000000,1.488040,0.003008,-0.000000,0.000548
7.000000,0.242400,0.000000,1.488024,0.003006,-0.000000,0.000548
7.000000,0.243000,0.000000,1.488009,0.003003,-0.000000,0.000548
7.000000,0.243600,0.000000,1.487993,0.003001,-0.000000,0.000548
7.000000,0.244200,0.000000,1.487978,0.002999,-0.000000,0.000548
7.000000,0.244800,0.000000,1.487962,0.002996,-0.000000,0.000548
7.000000,0.245400,0.000000,1.487947,0.002994,-0.000000,0.000548
7.000000,0.246000,0.000000,1.487931,0.002992,-0.000000,0.000548
7.000000,0.246600,0.000000,1.487915,0.002989,-0.000000,0.000548
7.000000,0.247200,0.000000,1.487900,0.002987,-0.000000,0.000548
7.000000,0.247800,0.000000,1.487884,0.002985,-0.000000,0.000548
7.000000,0.248400,0.000000,1.487869,0.002982,-0.000000,0.000548
7.000000,0.249000,0.000000,1.487853,0.002980,-0.000000,0.000547
7.000000,0.249600,0.000000,1.487839,0.002977,-0.000000,0.000547
7.000000,0.250200,0.000000,1.487824,0.002975,-0.000000,0.000547
7.000000,0.250800,0.000000,1.487810,0.002973,-0.000000,0.000547
7.000000,0.251400,0.000000,1.487795,0.002970,-0.000000,0.000547
7.000000,0.252000,0.000000,1.487781,0.002968,-0.000000,0.000547
7.000000,0.252600,0.000000,1.487766,0.002965,-0.000000,0.000547
7.000000,0.253200,0.000000,1.487752,0.002963,-0.000000,0.000547
7.000000,0.253800,0.000000,1.487738,0.002960,-0.000000,0.000547
7.000000,0.254400,0.000000,1.487723,0.002958,-0.000000,0.000547
7.000000,0.255000,0.000000,1.487709,0.002956,-0.000000,0.000547
7.000000,0.255600,0.000000,1.487694,0.002953,-0.000000,0.000547
7.000000,0.256200,0.000000,1.487680,0.002951,-0.000000,0.000547
7.000000,0.256800,0.000000,1.487665,0.002948,-0.000000,0.000547
7.000000,0.257400,0.000000,1.487651,0.002946,-0.000000,0.000547
7.000000,0.258000,0.000000,1.487637,0.002943,-0.000000,0.000547
7.000000,0.258600,0.000000,1.487622,0.002941,-0.000000,0.000547
7.000000,0.259200,0.000000,1.487608,0.002939,-0.000000,0.000547
7.000000,0.259800,0.000000,1.487593,0.002936,-0.000000,0.000547
7.000000,0.260400,0.000000,1.487579,0.002934,-0.000000,0.000547
7.000000,0.261000,0.000000,1.487564,0.002931,-0.000000,0.000547
7.000000,0.261600,0.000000,1.487550,0.002929,-0.000000,0.000547
7.000000,0.262200,0.000000,1.487536,0.002926,-0.000000,0.000547
7.000000,0.262800,0.000000,1.487523,0.002924,-0.000000,0.000547
7.000000,0.263400,0.000000,1.487510,0.002921,-0.000000,0.000547
7.000000,0.264000,0.000000,1.487496,0.002919,-0.000000,0.000547
7.000000,0.264600,0.000000,1.487483,0.002916,-0.000000,0.000547
7.000000,0.265200,0.000000,1.487470,0.002914,-0.000000,0.000547
7.000000,0.265800,0.000000,1.487456,0.002911,-0.000000,0.000547
7.000000,0.266400,0.000000,1.487443,0.002909,-0.000000,0.000547
7.000000,0.267000,0.000000,1.487430,0.002906,-0.000000,0.000547
7.000000,0.267600,0.000000,1.487416,0.002904,-0.000000,0.000547
7.000000,0.268200,0.000000,1.487403,0.002901,-0.000000,0.000547
7.000000,0.268800,0.000000,1.487390,0.002899,-0.000000,0.000547
7.000000,0.269400,0.000000,1.487376,0.002896,-0.000000,0.000547
7.000000,0.270000,0.000000,1.487363,0.002894,-0.000000,0.000547
7.000000,0.270600,0.000000,1.487350,0.002891,-0.000000,0.000547
7.000000,0.271200,0.000000,1.487336,0.002889,-0.000000,0.000547
7.000000,0.271800,0.000000,1.487323,0.002886,-0.000000,0.000547
7.000000,0.272400,0.000000,1.487309,0.002884,-0.000000,0.000547
7.000000,0.273000,0.000000,1.487296,0.002882,-0.000000,0.000547
7.000000,0.273600,0.000000,1.487283,0.002879,-0.000000,0.000547
7.000000,0.274200,0.000000,1.487269,0.002877,-0.000000,0.000547
7.000000,0.274800,0.000000,1.487256,0.002874,-0.000000,0.000547
7.000000,0.275400,0.000000,1.487244,0.002871,-0.000000,0.000547
7.000000,0.276000,0.000000,1.487232,0.002869,-0.000000,0.000547
7.000000,0.276600,0.000000,1.487219,0.002866,-0.000000,0.000547
7.000000,0.277200,0.000000,1.487207,0.002864,-0.000000,0.000547
7.000000,0.277800,0.000000,1.487195,0.002861,-0.000000,0.000547
7.000000,0.278400,0.000000,1.487182,0.002859,-0.000000,0.000547
7.000000,0.279000,0.000000,1.487170,0.002856,-0.000000,0.000547
7.000000,0.279600,0.000000,1.487157,0.002853,-0.000000,0.000547
7.000000,0.280200,0.000000,1.487145,0.002851,-0.000000,0.000547
7.000000,0.280800,0.000000,1.487133,0.002848,-0.000000,0.000547
7.000000,0.281400,0.000000,1.487120,0.002846,-0.000000,0.000547
7.000000,0.282000,0.000000,1.487108,0.002843,-0.000000,0.000547
7.000000,0.282600,0.000000,1.487096,0.002841,-0.000000,0.000547
7.000000,0.283200,0.000000,1.487083,0.002838,-0.000000,0.000547
7.000000,0.283800,0.000000,1.487071,0.002836,-0.000000,0.000547
7.000000,0.284400,0.000000,1.487059,0.002833,-0.000000,0.000547
7.000000,0.285000,0.000000,1.487046,0.002830,-0.000000,0.000547
7.000000,0.285600,0.000000,1.487034,0.002828,-0.000000,0.000547
7.000000,0.286200,0.000000,1.487022,0.002825,0.000000,0.000547
7.000000,0.286800,0.000000,1.487009,0.002823,0.000000,0.000547
7.000000,0.287400,0.000000,1.486997,0.002820,0.000000,0.000547
7.000000,0.288000,0.000000,1.486984,0.002818,0.000000,0.000547
7.000000,0.288600,0.000000,1.486973,0.002815,0.000000,0.000547
7.000000,0.289200,0.000000,1.486962,0.002812,0.000000,0.000547
7.000000,0.289800,0.000000,1.486950,0.002810,0.000000,0.000547
7.000000,0.290400,0.000000,1.486939,0.002807,0.000000,0.000547
7.000000,0.291000,0.000000,1.486928,0.002804,0.000000,0.000547
7.000000,0.291600,0.000000,1.486916,0.002802,0.000000,0.000547
7.000000,0.292200,0.000000,1.486905,0.002799,0.000000,0.000547
7.000000,0.292800,0.000000,1.486894,0.002797,0.000000,0.000547
7.000000,0.293400,0.000000,1.486882,0.002794,0.000000,0.000547
7.000000,0.294000,0.000000,1.486871,0.002791,0.000000,0.000547
7.000000,0.294600,0.000000,1.486860,0.002789,0.000000,0.000547
7.000000,0.295200,0.000000,1.486848,0.002786,0.000000,0.000547
7.000000,0.295800,0.000000,1.486837,0.002783,0.000000,0.000547
7.000000,0.296400,0.000000,1.486825,0.002781,0.000000,0.000547
7.000000,0.297000,0.000000,1.486814,0.002778,0.000000,0.000547
7.000000,0.297600,0.000000,1.486803,0.002776,0.000000,0.000547
7.000000,0.298200,0.000000,1.486791,0.002773,0.000000,0.000547
7.000000,0.298800,0.000000,1.486780,0.002770,0.000000,0.000547
7.000000,0.299400,0.000000,1.486769,0.002768,0.000000,0.000547
7.000000,0.300000,0.000000,1.486757,0.002765,0.000000,0.000547
7.000000,0.300600,0.000000,1.486746,0.002762,0.000000,0.000547
7.000000,0.301200,0.000000,1.486735,0.002760,0.000000,0.000547
7.000000,0.301800,0.000000,1.486723,0.002757,0.000000,0.000547
7.000000,0.302400,0.000000,1.486713,0.002754,0.000000,0.000547
7.000000,0.303000,0.000000,1.486702,0.002752,0.000000,0.000547
7.000000,0.303600,0.000000,1.486692,0.002749,0.000000,0.000547
7.000000,0.304200,0.000000,1.486682,0.002746,0.000000,0.000547
7.000000,0.304800,0.000000,1.486671,0.002744,0.000000,0.000547
7.000000,0.305400,0.000000,1.486661,0.002741,0.000000,0.000547
7.000000,0.306000,0.000000,1.486650,0.002738,0.000000,0.000547
7.000000,0.306600,0.000000,1.486640,0.002736,0.000000,0.000547
7.000000,0.307200,0.000000,1.486629,0.002733,0.000000,0.000547
7.000000,0.307800,0.000000,1.486619,0.002730,0.000000,0.000547
7.000000,0.308400,0.000000,1.486609,0.002728,0.000000,0.000547
7.000000,0.309000,0.000000,1.486598,0.002725,0.000000,0.000547
7.000000,0.309600,0.000000,1.486588,0.002722,0.000000,0.000547
7.000000,0.310200,0.000000,1.486577,0.002719,0.000000,0.000547
7.000000,0.310800,0.000000,1.486567,0.002717,0.000000,0.000547
7.000000,0.311400,0.000000,1.486556,0.002714,0.000000,0.000547
7.000000,0.312000,0.000000,1.486546,0.002711,0.000000,0.000547
7.000000,0.312600,0.000000,1.486535,0.002709,0.000000,0.000547
7.000000,0.313200,0.000000,1.486525,0.002706,0.000000,0.000546
7.000000,0.313800,0.000000,1.486515,0.002703,0.000000,0.000546
7.000000,0.314400,0.000000,1.486504,0.002701,0.000000,0.000546
7.000000,0.315000,0.000000,1.486494,0.002698,0.000000,0.000546
7.000000,0.315600,0.000000,1.486483,0.002695,0.000000,0.000546
7.000000,0.316200,0.000000,1.486473,0.002693,0.000000,0.000546
7.000000,0.316800,0.000000,1.486464,0.002690,0.000000,0.000546
7.000000,0.317400,0.000000,1.486454,0.002687,0.000000,0.000546
7.000000,0.318000,0.000000,1.486445,0.002684,0.000000,0.000546
7.000000,0.318600,0.000000,1.486435,0.002682,0.000000,0.000546
7.000000,0.319200,0.000000,1.486425,0.002679,0.000000,0.000546
7.000000,0.319800,0.000000,1.486416,0.002676,0.000000,0.000546
7.000000,0.320400,0.000000,1.486406,0.002673,0.000000,0.000546
7.000000,0.321000,0.000000,1.486396,0.002671,0.000000,0.000546
7.000000,0.321600,0.000000,1.486387,0.002668,0.000000,0.000546
7.000000,0.322200,0.000000,1.486377,0.002665,0.000000,0.000546
7.000000,0.322800,0.000000,1.486367,0.002662,0.000000,0.000546
7.000000,0.323400,0.000000,1.486358,0.002660,0.000000,0.000546
7.000000,0.324000,0.000000,1.486348,0.002657,-0.000000,0.000546
7.000000,0.324600,0.000000,1.486339,0.002654,-0.000000,0.000546
7.000000,0.325200,0.000000,1.486329,0.002651,-0.000000,0.000546
7.000000,0.325800,0.000000,1.486319,0.002649,-0.000000,0.000546
7.000000,0.326400,0.000000,1.486310,0.002646,-0.000000,0.000546
7.000000,0.327000,0.000000,1.486300,0.002643,-0.000000,0.000546
7.000000,0.327600,0.000000,1.486290,0.002640,-0.000000,0.000546
7.000000,0.328200,0.000000,1.486281,0.002638,-0.000000,0.000546
7.000000,0.328800,0.000000,1.486271,0.002635,-0.000000,0.000546
7.000000,0.329400,0.000000,1.486261,0.002632,-0.000000,0.000546
7.000000,0.330000,0.000000,1.486252,0.002629,-0.000000,0.000546
7.000000,0.330600,0.000000,1.486243,0.002627,-0.000000,0.000546
7.000000,0.331200,0.000000,1.486234,0.002624,-0.000000,0.000546
7.000000,0.331800,0.000000,1.486225,0.002621,-0.000000,0.000546
7.000000,0.332400,0.000000,1.486216,0.002618,-0.000000,0.000546
7.000000,0.333000,0.000000,1.486207,0.002615,-0.000000,0.000546
7.000000,0.333600,0.000000,1.486198,0.002613,-0.000000,0.000546
7.000000,0.334200,0.000000,1.486189,0.002610,-0.000000,0.000546
7.000000,0.334800,0.000000,1.486180,0.002607,-0.000000,0.000546
7.000000,0.335400,0.000000,1.486171,0.002604,-0.000000,0.000546
7.000000,0.336000,0.000000,1.486163,0.002601,-0.000000,0.000546
7.000000,0.336600,0.000000,1.486154,0.002599,-0.000000,0.000546
7.000000,0.337200,0.000000,1.486145,0.002596,-0.000000,0.000546
7.000000,0.337800,0.000000,1.486136,0.002593,-0.000000,0.000546
7.000000,0.338400,0.000000,1.486127,0.002590,-0.000000,0.000546
7.000000,0.339000,0.000000,1.486118,0.002588,-0.000000,0.000546
7.000000,0.339600,0.000000,1.486109,0.002585,-0.000000,0.000546
7.000000,0.340200,0.000000,1.486100,0.002582,-0.000000,0.000546
7.000000,0.340800,0.000000,1.486091,0.002579,-0.000000,0.000546
7.000000,0.341400,0.000000,1.486082,0.002576,-0.000000,0.000546
7.000000,0.342000,0.000000,1.486073,0.002574,-0.000000,0.000546
7.000000,0.342600,0.000000,1.486064,0.002571,-0.000000,0.000546
7.000000,0.343200,0.000000,1.486056,0.002568,-0.000000,0.000546
7.000000,0.343800,0.000000,1.486047,0.002565,-0.000000,0.000546
7.000000,0.344400,0.000000,1.486038,0.002562,-0.000000,0.000546
7.000000,0.345000,0.000000,1.486029,0.002560,-0.000000,0.000546
7.000000,0.345600,0.000000,1.486021,0.002557,-0.000000,0.000546
7.000000,0.346200,0.000000,1.486012,0.002554,-0.000000,0.000546
7.000000,0.346800,0.000000,1.486004,0.002551,-0.000000,0.000546
7.000000,0.347400,0.000000,1.485996,0.002548,-0.000000,0.000546
7.000000,0.348000,0.000000,1.485988,0.002545,-0.000000,0.000546
7.000000,0.348600,0.000000,1.485979,0.002543,-0.000000,0.000546
7.000000,0.349200,0.000000,1.485971,0.002540,-0.000000,0.000546
7.000000,0.349800,0.000000,1.485963,0.002537,-0.000000,0.000546
7.000000,0.350400,0.000000,1.485955,0.002534,-0.000000,0.000546
7.000000,0.351000,0.000000,1.485946,0.002531,-0.000000,0.000546
7.000000,0.351600,0.000000,1.485938,0.002528,-0.000000,0.000546
7.000000,0.352200,0.000000,1.485930,0.002525,-0.000000,0.000546
7.000000,0.352800,0.000000,1.485922,0.002523,-0.000000,0.000546
7.000000,0.353400,0.000000,1.485913,0.002520,-0.000000,0.000546
7.000000,0.354000,0.000000,1.485905,0.002517,-0.000000,0.000546
7.000000,0.354600,0.000000,1.485897,0.002514,-0.000000,0.000546
7.000000,0.355200,0.000000,1.485889,0.002511,-0.000000,0.000546
7.000000,0.355800,0.000000,1.485880,0.002508,-0.000000,0.000546
7.000000,0.356400,0.000000,1.485872,0.002506,-0.000000,0.000546
7.000000,0.357000,0.000000,1.485864,0.002503,-0.000000,0.000546
7.000000,0.357600,0.000000,1.485856,0.002500,-0.000000,0.000546
7.000000,0.358200,0.000000,1.485847,0.002497,-0.000000,0.000546
7.000000,0.358800,0.000000,1.485839,0.002494,-0.000000,0.000546
7.000000,0.359400,0.000000,1.485831,0.002491,-0.000000,0.000546
7.000000,0.360000,0.000000,1.485823,0.002489,-0.000000,0.000546
7.000000,0.360600,0.000000,1.485815,0.002486,-0.000000,0.000546
7.000000,0.361200,0.000000,1.485807,0.002483,-0.000000,0.000546
7.000000,0.361800,0.000000,1.485800,0.002480,-0.000000,0.000546
7.000000,0.362400,0.000000,1.485792,0.002477,-0.000000,0.000546
7.000000,0.363000,0.000000,1.485785,0.002474,-0.000000,0.000546
7.000000,0.363600,0.000000,1.485777,0.002471,-0.000000,0.000546
7.000000,0.364200,0.000000,1.485770,0.002468,-0.000000,0.000546
7.000000,0.364800,0.000000,1.485762,0.002465,-0.000000,0.000546
7.000000,0.365400,0.000000,1.485755,0.002463,-0.000000,0.000546
7.000000,0.366000,0.000000,1.485747,0.002460,-0.000000,0.000546
7.000000,0.366600,0.000000,1.485739,0.002457,-0.000000,0.000546
7.000000,0.367200,0.000000,1.485732,0.002454,-0.000000,0.000546
7.000000,0.367800,0.000000,1.485724,0.002451,-0.000000,0.000546
7.000000,0.368400,0.000000,1.485717,0.002448,-0.000000,0.000546
7.000000,0.369000,0.000000,1.485709,0.002445,-0.000000,0.000546
7.000000,0.369600,0.000000,1.485702,0.002442,-0.000000,0.000546
7.000000,0.370200,0.000000,1.485694,0.002440,-0.000000,0.000546
7.000000,0.370800,0.000000,1.485687,0.002437,0.000000,0.000546
7.000000,0.371400,0.000000,1.485679,0.002434,0.000000,0.000546
7.000000,0.372000,0.000000,1.485672,0.002431,0.000000,0.000546
7.000000,0.372600,0.000000,1.485664,0.002428,0.000000,0.000546
7.000000,0.373200,0.000000,1.485656,0.002425,0.000000,0.000546
7.000000,0.373800,0.000000,1.485649,0.002422,0.000000,0.000546
7.000000,0.374400,0.000000,1.485641,0.002419,0.000000,0.000546
7.000000,0.375000,0.000000,1.485634,0.002416,0.000000,0.000546
7.000000,0.375600,0.000000,1.485626,0.002414,0.000000,0.000546
7.000000,0.376200,0.000000,1.485619,0.002411,0.000000,0.000546
7.000000,0.376800,0.000000,1.485612,0.002408,0.000000,0.000546
7.000000,0.377400,0.000000,1.485605,0.002405,0.000000,0.000546
7.000000,0.378000,0.000000,1.485598,0.002402,0.000000,0.000546
7.000000,0.378600,0.000000,1.485591,0.002399,0.000000,0.000546
7.000000,0.379200,0.000000,1.485584,0.002396,0.000000,0.000546
7.000000,0.379800,0.000000,1.485577,0.002393,0.000000,0.000546
7.000000,0.380400,0.000000,1.485570,0.002390,0.000000,0.000546
7.000000,0.381000,0.000000,1.485563,0.002387,0.000000,0.000546
7.000000,0.381600,0.000000,1.485556,0.002384,0.000000,0.000546
7.000000,0.382200,0.000000,1.485549,0.002381,0.000000,0.000546
7.000000,0.382800,0.000000,1.485542,0.002379,0.000000,0.000546
7.000000,0.383400,0.000000,1.485536,0.002376,0.000000,0.000546
7.000000,0.384000,0.000000,1.485528,0.002373,0.000000,0.000546
7.000000,0.384600,0.000000,1.485522,0.002370,0.000000,0.000546
7.000000,0.385200,0.000000,1.485515,0.002367,0.000000,0.000546
7.000000,0.385800,0.000000,1.485508,0.002364,0.000000,0.000546
7.000000,0.386400,0.000000,1.485501,0.002361,0.000000,0.000546
7.000000,0.387000,0.000000,1.485494,0.002358,0.000000,0.000546
7.000000,0.387600,0.000000,1.485487,0.002355,0.000000,0.000546
7.000000,0.388200,0.000000,1.485480,0.002352,0.000000,0.000546
7.000000,0.388800,0.000000,1.485473,0.002349,0.000000,0.000546
7.000000,0.389400,0.000000,1.485466,0.002346,0.000000,0.000546
7.000000,0.390000,0.000000,1.485459,0.002343,0.000000,0.000546
7.000000,0.390600,0.000000,1.485452,0.002341,0.000000,0.000546
7.000000,0.391200,0.000000,1.485445,0.002338,0.000000,0.000546
7.000000,0.391800,0.000000,1.485438,0.002335,0.000000,0.000546
7.000000,0.392400,0.000000,1.485431,0.002332,0.000000,0.000546
7.000000,0.393000,0.000000,1.485425,0.002329,0.000000,0.000546
7.000000,0.393600,0.000000,1.485418,0.002326,0.000000,0.000546
7.000000,0.394200,0.000000,1.485412,0.002323,0.000000,0.000546
7.000000,0.394800,0.000000,1.485406,0.002320,0.000000,0.000546
7.000000,0.395400,0.000000,1.485399,0.002317,0.000000,0.000546
7.000000,0.396000,0.000000,1.485393,0.002314,0.000000,0.000546
7.000000,0.396600,0.000000,1.485386,0.002311,0.000000,0.000546
7.000000,0.397200,0.000000,1.485380,0.002308,0.000000,0.000546
7.000000,0.397800,0.000000,1.485374,0.002305,0.000000,0.000546
7.000000,0.398400,0.000000,1.485367,0.002302,0.000000,0.000546
7.000000,0.399000,0.000000,1.485361,0.002299,0.000000,0.000546
7.000000,0.399600,0.000000,1.485354,0.002296,0.000000,0.000546
7.000000,0.400200,0.000000,1.485348,0.002293,0.000000,0.000546
7.000000,0.400800,0.000000,1.485342,0.002290,0.000000,0.000546
7.000000,0.401400,0.000000,1.485335,0.002287,0.000000,0.000546
7.000000,0.402000,0.000000,1.485329,0.002285,0.000000,0.000546
7.000000,0.402600,0.000000,1.485322,0.002282,0.000000,0.000546
7.000000,0.403200,0.000000,1.485316,0.002279,0.000000,0.000546
7.000000,0.403800,0.000000,1.485309,0.002276,0.000000,0.000546
7.000000,0.404400,0.000000,1.485303,0.002273,0.000000,0.000546
7.000000,0.405000,0.000000,1.485297,0.002270,0.000000,0.000546
7.000000,0.405600,0.000000,1.485290,0.002267,0.000000,0.000546
7.000000,0.406200,0.000000,1.485284,0.002264,0.000000,0.000546
7.000000,0.406800,0.000000,1.485277,0.002261,0.000000,0.000546
7.000000,0.407400,0.000000,1.485271,0.002258,0.000000,0.000546
7.000000,0.408000,0.000000,1.485265,0.002255,0.000000,0.000546
7.000000,0.408600,0.000000,1.485258,0.002252,0.000000,0.000546
7.000000,0.409200,0.000000,1.485252,0.002249,0.000000,0.000546
7.000000,0.409800,0.000000,1.485246,0.002246,0.000000,0.000546
7.000000,0.410400,0.000000,1.485240,0.002243,0.000000,0.000546
7.000000,0.411000,0.000000,1.485234,0.002240,0.000000,0.000546
7.000000,0.411600,0.000000,1.485228,0.002237,0.000000,0.000546
7.000000,0.412200,0.000000,1.485222,0.002234,0.000000,0.000546
7.000000,0.412800,0.000000,1.485216,0.002231,0.000000,0.000546
7.000000,0.413400,0.000000,1.485211,0.002228,0.000000,0.000546
7.000000,0.414000,0.000000,1.485205,0.002225,0.000000,0.000546
7.000000,0.414600,0.000000,1.485199,0.002222,0.000000,0.000546
7.000000,0.415200,0.000000,1.485193,0.002219,0.000000,0.000546
7.000000,0.415800,0.000000,1.485187,0.002216,0.000000,0.000546
7.000000,0.416400,0.000000,1.485181,0.002213,0.000000,0.000546
7.000000,0.417000,0.000000,1.485175,0.002210,0.000000,0.000546
7.000000,0.417600,0.000000,1.485169,0.002207,0.000000,0.000546
7.000000,0.418200,0.000000,1.485163,0.002204,0.000000,0.000546
7.000000,0.418800,0.000000,1.485157,0.002201,-0.000000,0.000546
7.000000,0.419400,0.000000,1.485151,0.002198,-0.000000,0.000546
7.000000,0.420000,0.000000,1.485145,0.002195,-0.000000,0.000546
7.000000,0.420600,0.000000,1.485139,0.002192,-0.000000,0.000546
7.000000,0.421200,0.000000,1.485133,0.002189,-0.000000,0.000546
7.000000,0.421800,0.000000,1.485127,0.002187,-0.000000,0.000546
7.000000,0.422400,0.000000,1.485121,0.002184,-0.000000,0.000546
7.000000,0.423000,0.000000,1.485115,0.002181,-0.000000,0.000546
7.000000,0.423600,0.000000,1.485109,0.002178,-0.000000,0.000546
7.000000,0.424200,0.000000,1.485103,0.002175,-0.000000,0.000546
7.000000,0.424800,0.000000,1.485098,0.002172,-0.000000,0.000546
7.000000,0.425400,0.000000,1.485092,0.002169,-0.000000,0.000546
7.000000,0.426000,0.000000,1.485086,0.002166,-0.000000,0.000546
7.000000,0.426600,0.000000,1.485080,0.002163,-0.000000,0.000546
7.000000,0.427200,0.000000,1.485075,0.002160,-0.000000,0.000546
7.000000,0.427800,0.000000,1.485069,0.002157,-0.000000,0.000546
7.000000,0.428400,0.000000,1.485064,0.002154,-0.000000,0.000546
7.000000,0.429000,0.000000,1.485058,0.002151,-0.000000,0.000546
7.000000,0.429600,0.000000,1.485053,0.002148,-0.000000,0.000546
7.000000,0.430200,0.000000,1.485047,0.002145,-0.000000,0.000546
7.000000,0.430800,0.000000,1.485042,0.002142,-0.000000,0.000546
7.000000,0.431400,0.000000,1.485036,0.002139,-0.000000,0.000546
7.000000,0.432000,0.000000,1.485031,0.002136,-0.000000,0.000546
7.000000,0.432600,0.000000,1.485025,0.002133,-0.000000,0.000546
7.000000,0.433200,0.000000,1.485020,0.002130,-0.000000,0.000546
7.000000,0.433800,0.000000,1.485014,0.002127,-0.000000,0.000546
7.000000,0.434400,0.000000,1.485009,0.002124,-0.000000,0.000546
7.000000,0.435000,0.000000,1.485003,0.002121,-0.000000,0.000546
7.000000,0.435600,0.000000,1.484998,0.002118,-0.000000,0.000545
7.000000,0.436200,0.000000,1.484992,0.002115,-0.000000,0.000545
7.000000,0.436800,0.000000,1.484987,0.002112,-0.000000,0.000545
7.000000,0.437400,0.000000,1.484981,0.002109,-0.000000,0.000545
7.000000,0.438000,0.000000,1.484975,0.002106,-0.000000,0.000545
7.000000,0.438600,0.000000,1.484970,0.002103,-0.000000,0.000545
7.000000,0.439200,0.000000,1.484964,0.002100,-0.000000,0.000545
7.000000,0.439800,0.000000,1.484959,0.002097,-0.000000,0.000545
7.000000,0.440400,0.000000,1.484953,0.002094,-0.000000,0.000545
7.000000,0.441000,0.000000,1.484948,0.002091,-0.000000,0.000545
7.000000,0.441600,0.000000,1.484942,0.002088,-0.000000,0.000545
7.000000,0.442200,0.000000,1.484937,0.002085,-0.000000,0.000545
7.000000,0.442800,0.000000,1.484931,0.002082,-0.000000,0.000545
7.000000,0.443400,0.000000,1.484926,0.002079,-0.000000,0.000545
7.000000,0.444000,0.000000,1.484921,0.002076,-0.000000,0.000545
7.000000,0.444600,0.000000,1.484916,0.002072,-0.000000,0.000545
7.000000,0.445200,0.000000,1.484911,0.002069,-0.000000,0.000545
7.000000,0.445800,0.000000,1.484906,0.002066,-0.000000,0.000545
7.000000,0.446400,0.000000,1.484901,0.002063,-0.000000,0.000545
7.000000,0.447000,0.000000,1.484896,0.002060,-0.000000,0.000545
7.000000,0.447600,0.000000,1.484891,0.002057,-0.000000,0.000545
7.000000,0.448200,0.000000,1.484886,0.002054,-0.000000,0.000545
7.000000,0.448800,0.000000,1.484881,0.002051,-0.000000,0.000545
7.000000,0.449400,0.000000,1.484876,0.002048,-0.000000,0.000545
7.000000,0.450000,0.000000,1.484871,0.002045,-0.000000,0.000545
7.000000,0.450600,0.000000,1.484866,0.002042,-0.000000,0.000545
7.000000,0.451200,0.000000,1.484860,0.002039,-0.000000,0.000545
7.000000,0.451800,0.000000,1.484855,0.002036,0.000000,0.000545
7.000000,0.452400,0.000000,1.484850,0.002033,0.000000,0.000545
7.000000,0.453000,0.000000,1.484845,0.002030,0.000000,0.000545
7.000000,0.453600,0.000000,1.484840,0.002027,0.000000,0.000545
7.000000,0.454200,0.000000,1.484835,0.002024,0.000000,0.000545
7.000000,0.454800,0.000000,1.484830,0.002021,0.000000,0.000545
7.000000,0.455400,0.000000,1.484825,0.002018,0.000000,0.000545
7.000000,0.456000,0.000000,1.484820,0.002015,0.000000,0.000545
7.000000,0.456600,0.000000,1.484815,0.002012,0.000000,0.000545
7.000000,0.457200,0.000000,1.484810,0.002009,0.000000,0.000545
7.000000,0.457800,0.000000,1.484805,0.002006,0.000000,0.000545
7.000000,0.458400,0.000000,1.484800,0.002003,0.000000,0.000545
7.000000,0.459000,0.000000,1.484795,0.002000,0.000000,0.000545
7.000000,0.459600,0.000000,1.484790,0.001997,0.000000,0.000545
7.000000,0.460200,0.000000,1.484785,0.001994,0.000000,0.000545
7.000000,0.460800,0.000000,1.484780,0.001991,0.000000,0.000545
7.000000,0.461400,0.000000,1.484775,0.001988,0.000000,0.000545
7.000000,0.462000,0.000000,1.484770,0.001985,0.000000,0.000545
7.000000,0.462600,0.000000,1.484766,0.001982,0.000000,0.000545
7.000000,0.463200,0.000000,1.484761,0.001979,0.000000,0.000545
7.000000,0.463800,0.000000,1.484756,0.001976,0.000000,0.000545
7.000000,0.464400,0.000000,1.484752,0.001973,0.000000,0.000545
7.000000,0.465000,0.000000,1.484747,0.001970,0.000000,0.000545
7.000000,0.465600,0.000000,1.484743,0.001967,0.000000,0.000545
7.000000,0.466200,0.000000,1.484738,0.001964,0.000000,0.000545
7.000000,0.466800,0.000000,1.484733,0.001961,0.000000,0.000545
7.000000,0.467400,0.000000,1.484729,0.001958,0.000000,0.000545
7.000000,0.468000,0.000000,1.484724,0.001954,0.000000,0.000545
7.000000,0.468600,0.000000,1.484719,0.001951,0.000000,0.000545
7.000000,0.469200,0.000000,1.484715,0.001948,0.000000,0.000545
7.000000,0.469800,0.000000,1.484710,0.001945,0.000000,0.000545
7.000000,0.470400,0.000000,1.484705,0.001942,0.000000,0.000545
7.000000,0.471000,0.000000,1.484701,0.001939,0.000000,0.000545
