Points_0,Points_1,Points_2,U_0,U_1,U_2,k
7.474400,-0.100000,0.000000,-0.009530,0.101530,0.000000,0.001945
7.474600,-0.100000,0.000000,-0.009538,0.100913,0.000000,0.001940
7.474800,-0.100000,0.000000,-0.009547,0.100295,0.000000,0.001934
7.475000,-0.100000,0.000000,-0.009555,0.099678,0.000000,0.001929
7.475200,-0.100000,0.000000,-0.009564,0.099060,0.000000,0.001923
7.475400,-0.100000,0.000000,-0.009573,0.098443,0.000000,0.001917
7.475600,-0.100000,0.000000,-0.009581,0.097825,0.000000,0.001912
7.475800,-0.100000,0.000000,-0.009590,0.097208,0.000000,0.001906
7.476000,-0.100000,0.000000,-0.009599,0.096591,0.000000,0.001901
7.476200,-0.100000,0.000000,-0.009607,0.095973,0.000000,0.001895
7.476400,-0.100000,0.000000,-0.009616,0.095356,0.000000,0.001889
7.476600,-0.100000,0.000000,-0.009625,0.094735,0.000000,0.001884
7.476800,-0.100000,0.000000,-0.009635,0.094116,0.000000,0.001878
7.477000,-0.100000,0.000000,-0.009644,0.093496,0.000000,0.001873
7.477200,-0.100000,0.000000,-0.009653,0.092877,0.000000,0.001867
7.477400,-0.100000,0.000000,-0.009662,0.092258,0.000000,0.001862
7.477600,-0.100000,0.000000,-0.009672,0.091638,0.000000,0.001856
7.477800,-0.100000,0.000000,-0.009681,0.091019,0.000000,0.001851
7.478000,-0.100000,0.000000,-0.009690,0.090398,0.000000,0.001845
7.478200,-0.100000,0.000000,-0.009700,0.089779,0.000000,0.001839
7.478400,-0.100000,0.000000,-0.009709,0.089159,0.000000,0.001834
7.478600,-0.100000,0.000000,-0.009718,0.088540,0.000000,0.001828
7.478800,-0.100000,0.000000,-0.009728,0.087921,0.000000,0.001823
7.479000,-0.100000,0.000000,-0.009737,0.087301,0.000000,0.001817
7.479200,-0.100000,0.000000,-0.009746,0.086682,0.000000,0.001812
7.479400,-0.100000,0.000000,-0.009755,0.086061,0.000000,0.001806
7.479600,-0.100000,0.000000,-0.009765,0.085442,0.000000,0.001801
7.479800,-0.100000,0.000000,-0.009774,0.084822,0.000000,0.001795
7.480000,-0.100000,0.000000,-0.009783,0.084203,0.000000,0.001790
7.480200,-0.100000,0.000000,-0.009794,0.083583,0.000000,0.001784
7.480400,-0.100000,0.000000,-0.009804,0.082962,0.000000,0.001779
7.480600,-0.100000,0.000000,-0.009814,0.082342,0.000000,0.001774
7.480800,-0.100000,0.000000,-0.009824,0.081721,0.000000,0.001768
7.481000,-0.100000,0.000000,-0.009835,0.081101,0.000000,0.001763
7.481200,-0.100000,0.000000,-0.009845,0.080480,0.000000,0.001758
7.481400,-0.100000,0.000000,-0.009855,0.079860,0.000000,0.001752
7.481600,-0.100000,0.000000,-0.009866,0.079240,0.000000,0.001747
7.481800,-0.100000,0.000000,-0.009876,0.078619,0.000000,0.001742
7.482000,-0.100000,0.000000,-0.009886,0.077999,0.000000,0.001736
7.482200,-0.100000,0.000000,-0.009897,0.077377,0.000000,0.001731
7.482400,-0.100000,0.000000,-0.009907,0.076758,0.000000,0.001726
7.482600,-0.100000,0.000000,-0.009917,0.076136,-0.000000,0.001720
7.482800,-0.100000,0.000000,-0.009927,0.075516,-0.000000,0.001715
7.483000,-0.100000,0.000000,-0.009938,0.074897,-0.000000,0.001710
7.483200,-0.100000,0.000000,-0.009948,0.074275,-0.000000,0.001705
7.483400,-0.100000,0.000000,-0.009958,0.073655,-0.000000,0.001699
7.483600,-0.100000,0.000000,-0.009969,0.073034,-0.000000,0.001694
7.483800,-0.100000,0.000000,-0.009980,0.072414,-0.000000,0.001689
7.484000,-0.100000,0.000000,-0.009991,0.071793,-0.000000,0.001684
7.484200,-0.100000,0.000000,-0.010003,0.071173,-0.000000,0.001679
7.484400,-0.100000,0.000000,-0.010014,0.070553,-0.000000,0.001674
7.484600,-0.100000,0.000000,-0.010026,0.069932,-0.000000,0.001669
7.484800,-0.100000,0.000000,-0.010038,0.069312,-0.000000,0.001664
7.485000,-0.100000,0.000000,-0.010049,0.068691,-0.000000,0.001659
7.485200,-0.100000,0.000000,-0.010061,0.068071,-0.000000,0.001654
7.485400,-0.100000,0.000000,-0.010072,0.067450,-0.000000,0.001649
7.485600,-0.100000,0.000000,-0.010084,0.066830,-0.000000,0.001644
7.485800,-0.100000,0.000000,-0.010095,0.066210,-0.000000,0.001639
7.486000,-0.100000,0.000000,-0.010107,0.065589,-0.000000,0.001634
7.486200,-0.100000,0.000000,-0.010118,0.064969,-0.000000,0.001629
7.486400,-0.100000,0.000000,-0.010130,0.064347,-0.000000,0.001624
7.486600,-0.100000,0.000000,-0.010142,0.063728,-0.000000,0.001619
7.486800,-0.100000,0.000000,-0.010153,0.063106,-0.000000,0.001614
7.487000,-0.100000,0.000000,-0.010165,0.062486,-0.000000,0.001609
7.487200,-0.100000,0.000000,-0.010176,0.061867,-0.000000,0.001604
7.487400,-0.100000,0.000000,-0.010189,0.061246,-0.000000,0.001600
7.487600,-0.100000,0.000000,-0.010202,0.060626,-0.000000,0.001595
7.487800,-0.100000,0.000000,-0.010215,0.060006,-0.000000,0.001591
7.488000,-0.100000,0.000000,-0.010228,0.059386,-0.000000,0.001586
7.488200,-0.100000,0.000000,-0.010241,0.058766,-0.000000,0.001582
7.488400,-0.100000,0.000000,-0.010254,0.058146,-0.000000,0.001577
7.488600,-0.100000,0.000000,-0.010267,0.057527,-0.000000,0.001573
7.488800,-0.100000,0.000000,-0.010280,0.056907,-0.000000,0.001568
7.489000,-0.100000,0.000000,-0.010293,0.056287,-0.000000,0.001564
7.489200,-0.100000,0.000000,-0.010306,0.055667,-0.000000,0.001559
7.489400,-0.100000,0.000000,-0.010319,0.055047,-0.000000,0.001555
7.489600,-0.100000,0.000000,-0.010332,0.054427,-0.000000,0.001550
7.489800,-0.100000,0.000000,-0.010345,0.053807,-0.000000,0.001546
7.490000,-0.100000,0.000000,-0.010358,0.053188,-0.000000,0.001541
7.490200,-0.100000,0.000000,-0.010371,0.052568,-0.000000,0.001537
7.490400,-0.100000,0.000000,-0.010384,0.051948,-0.000000,0.001532
7.490600,-0.100000,0.000000,-0.010397,0.051328,-0.000000,0.001528
7.490800,-0.100000,0.000000,-0.010410,0.050708,-0.000000,0.001523
7.491000,-0.100000,0.000000,-0.010424,0.050088,-0.000000,0.001519
7.491200,-0.100000,0.000000,-0.010439,0.049470,-0.000000,0.001515
7.491400,-0.100000,0.000000,-0.010454,0.048850,-0.000000,0.001511
7.491600,-0.100000,0.000000,-0.010468,0.048231,-0.000000,0.001507
7.491800,-0.100000,0.000000,-0.010483,0.047613,-0.000000,0.001503
7.492000,-0.100000,0.000000,-0.010498,0.046993,-0.000000,0.001499
7.492200,-0.100000,0.000000,-0.010513,0.046374,-0.000000,0.001496
7.492400,-0.100000,0.000000,-0.010528,0.045754,-0.000000,0.001492
7.492600,-0.100000,0.000000,-0.010542,0.045136,-0.000000,0.001488
7.492800,-0.100000,0.000000,-0.010557,0.044516,-0.000000,0.001484
7.493000,-0.100000,0.000000,-0.010572,0.043898,-0.000000,0.001480
7.493200,-0.100000,0.000000,-0.010587,0.043279,-0.000000,0.001476
7.493400,-0.100000,0.000000,-0.010601,0.042659,-0.000000,0.001472
7.493600,-0.100000,0.000000,-0.010616,0.042041,0.000000,0.001468
7.493800,-0.100000,0.000000,-0.010631,0.041421,0.000000,0.001464
7.494000,-0.100000,0.000000,-0.010646,0.040802,0.000000,0.001460
7.494200,-0.100000,0.000000,-0.010661,0.040183,0.000000,0.001456
7.494400,-0.100000,0.000000,-0.010675,0.039564,0.000000,0.001452
7.494600,-0.100000,0.000000,-0.010691,0.038946,0.000000,0.001448
7.494800,-0.100000,0.000000,-0.010707,0.038326,0.000000,0.001445
7.495000,-0.100000,0.000000,-0.010724,0.037709,0.000000,0.001442
7.495200,-0.100000,0.000000,-0.010741,0.037089,0.000000,0.001439
7.495400,-0.100000,0.000000,-0.010758,0.036471,0.000000,0.001435
7.495600,-0.100000,0.000000,-0.010775,0.035852,0.000000,0.001432
7.495800,-0.100000,0.000000,-0.010791,0.035234,0.000000,0.001429
7.496000,-0.100000,0.000000,-0.010808,0.034616,0.000000,0.001425
7.496200,-0.100000,0.000000,-0.010825,0.033997,0.000000,0.001422
7.496400,-0.100000,0.000000,-0.010842,0.033379,0.000000,0.001419
7.496600,-0.100000,0.000000,-0.010859,0.032759,0.000000,0.001415
7.496800,-0.100000,0.000000,-0.010875,0.032142,0.000000,0.001412
7.497000,-0.100000,0.000000,-0.010892,0.031522,0.000000,0.001409
7.497200,-0.100000,0.000000,-0.010909,0.030904,0.000000,0.001405
7.497400,-0.100000,0.000000,-0.010926,0.030286,0.000000,0.001402
7.497600,-0.100000,0.000000,-0.010942,0.029667,0.000000,0.001399
7.497800,-0.100000,0.000000,-0.010959,0.029049,0.000000,0.001396
7.498000,-0.100000,0.000000,-0.010976,0.028430,0.000000,0.001392
7.498200,-0.100000,0.000000,-0.010993,0.027812,0.000000,0.001389
7.498400,-0.100000,0.000000,-0.011012,0.027193,0.000000,0.001386
7.498600,-0.100000,0.000000,-0.011031,0.026575,0.000000,0.001384
7.498800,-0.100000,0.000000,-0.011050,0.025957,0.000000,0.001381
7.499000,-0.100000,0.000000,-0.011069,0.025338,0.000000,0.001379
7.499200,-0.100000,0.000000,-0.011088,0.024721,0.000000,0.001376
7.499400,-0.100000,0.000000,-0.011107,0.024101,0.000000,0.001373
7.499600,-0.100000,0.000000,-0.011126,0.023484,0.000000,0.001371
7.499800,-0.100000,0.000000,-0.011145,0.022865,0.000000,0.001368
7.500000,-0.100000,0.000000,-0.011164,0.022247,0.000000,0.001366
7.500200,-0.100000,0.000000,-0.011183,0.021629,0.000000,0.001363
7.500400,-0.100000,0.000000,-0.011202,0.021010,0.000000,0.001360
7.500600,-0.100000,0.000000,-0.011221,0.020393,0.000000,0.001358
7.500800,-0.100000,0.000000,-0.011240,0.019773,0.000000,0.001355
7.501000,-0.100000,0.000000,-0.011259,0.019156,0.000000,0.001353
7.501200,-0.100000,0.000000,-0.011278,0.018537,0.000000,0.001350
7.501400,-0.100000,0.000000,-0.011297,0.017919,-0.000000,0.001347
7.501600,-0.100000,0.000000,-0.011316,0.017301,-0.000000,0.001345
7.501800,-0.100000,0.000000,-0.011335,0.016682,-0.000000,0.001342
7.502000,-0.100000,0.000000,-0.011356,0.016064,-0.000000,0.001340
7.502200,-0.100000,0.000000,-0.011378,0.015445,-0.000000,0.001338
7.502400,-0.100000,0.000000,-0.011399,0.014826,-0.000000,0.001337
7.502600,-0.100000,0.000000,-0.011420,0.014207,-0.000000,0.001335
7.502800,-0.100000,0.000000,-0.011442,0.013589,-0.000000,0.001333
7.503000,-0.100000,0.000000,-0.011463,0.012971,-0.000000,0.001331
7.503200,-0.100000,0.000000,-0.011484,0.012351,-0.000000,0.001329
7.503400,-0.100000,0.000000,-0.011506,0.011733,-0.000000,0.001327
7.503600,-0.100000,0.000000,-0.011527,0.011113,-0.000000,0.001326
7.503800,-0.100000,0.000000,-0.011548,0.010495,-0.000000,0.001324
7.504000,-0.100000,0.000000,-0.011570,0.009876,-0.000000,0.001322
7.504200,-0.100000,0.000000,-0.011591,0.009258,-0.000000,0.001320
7.504400,-0.100000,0.000000,-0.011612,0.008640,-0.000000,0.001318
7.504600,-0.100000,0.000000,-0.011634,0.008020,-0.000000,0.001316
7.504800,-0.100000,0.000000,-0.011655,0.007402,-0.000000,0.001315
7.505000,-0.100000,0.000000,-0.011676,0.006782,-0.000000,0.001313
7.505200,-0.100000,0.000000,-0.011698,0.006164,-0.000000,0.001311
7.505400,-0.100000,0.000000,-0.011719,0.005545,-0.000000,0.001309
7.505600,-0.100000,0.000000,-0.011742,0.004926,-0.000000,0.001308
7.505800,-0.100000,0.000000,-0.011766,0.004306,-0.000000,0.001307
7.506000,-0.100000,0.000000,-0.011789,0.003685,-0.000000,0.001306
7.506200,-0.100000,0.000000,-0.011813,0.003065,-0.000000,0.001305
7.506400,-0.100000,0.000000,-0.011837,0.002444,-0.000000,0.001304
7.506600,-0.100000,0.000000,-0.011860,0.001825,-0.000000,0.001303
7.506800,-0.100000,0.000000,-0.011884,0.001203,-0.000000,0.001302
7.507000,-0.100000,0.000000,-0.011908,0.000584,-0.000000,0.001301
7.507200,-0.100000,0.000000,-0.011931,-0.000036,-0.000000,0.001300
7.507400,-0.100000,0.000000,-0.011955,-0.000657,-0.000000,0.001299
7.507600,-0.100000,0.000000,-0.011979,-0.001276,-0.000000,0.001298
7.507800,-0.100000,0.000000,-0.012003,-0.001898,-0.000000,0.001296
7.508000,-0.100000,0.000000,-0.012026,-0.002517,-0.000000,0.001295
7.508200,-0.100000,0.000000,-0.012050,-0.003138,-0.000000,0.001294
7.508400,-0.100000,0.000000,-0.012074,-0.003758,-0.000000,0.001293
7.508600,-0.100000,0.000000,-0.012097,-0.004377,-0.000000,0.001292
7.508800,-0.100000,0.000000,-0.012121,-0.004999,-0.000000,0.001291
7.509000,-0.100000,0.000000,-0.012145,-0.005618,-0.000000,0.001290
7.509200,-0.100000,0.000000,-0.012170,-0.006241,-0.000000,0.001290
7.509400,-0.100000,0.000000,-0.012196,-0.006863,-0.000000,0.001289
7.509600,-0.100000,0.000000,-0.012222,-0.007487,-0.000000,0.001289
7.509800,-0.100000,0.000000,-0.012248,-0.008110,-0.000000,0.001289
7.510000,-0.100000,0.000000,-0.012274,-0.008734,-0.000000,0.001289
7.510200,-0.100000,0.000000,-0.012300,-0.009356,-0.000000,0.001288
7.510400,-0.100000,0.000000,-0.012326,-0.009979,-0.000000,0.001288
7.510600,-0.100000,0.000000,-0.012352,-0.010603,-0.000000,0.001288
7.510800,-0.100000,0.000000,-0.012378,-0.011225,-0.000000,0.001288
7.511000,-0.100000,0.000000,-0.012405,-0.011849,-0.000000,0.001287
7.511200,-0.100000,0.000000,-0.012431,-0.012471,-0.000000,0.001287
7.511400,-0.100000,0.000000,-0.012457,-0.013095,-0.000000,0.001287
7.511600,-0.100000,0.000000,-0.012483,-0.013718,-0.000000,0.001287
7.511800,-0.100000,0.000000,-0.012509,-0.014340,-0.000000,0.001286
7.512000,-0.100000,0.000000,-0.012535,-0.014964,-0.000000,0.001286
7.512200,-0.100000,0.000000,-0.012561,-0.015587,-0.000000,0.001286
7.512400,-0.100000,0.000000,-0.012587,-0.016211,-0.000000,0.001286
7.512600,-0.100000,0.000000,-0.012613,-0.016833,-0.000000,0.001285
7.512800,-0.100000,0.000000,-0.012640,-0.017459,-0.000000,0.001285
7.513000,-0.100000,0.000000,-0.012669,-0.018086,-0.000000,0.001286
7.513200,-0.100000,0.000000,-0.012697,-0.018713,-0.000000,0.001287
7.513400,-0.100000,0.000000,-0.012726,-0.019341,-0.000000,0.001287
7.513600,-0.100000,0.000000,-0.012754,-0.019968,-0.000000,0.001288
7.513800,-0.100000,0.000000,-0.012783,-0.020596,-0.000000,0.001288
7.514000,-0.100000,0.000000,-0.012811,-0.021223,-0.000000,0.001289
7.514200,-0.100000,0.000000,-0.012840,-0.021852,-0.000000,0.001289
7.514400,-0.100000,0.000000,-0.012868,-0.022479,-0.000000,0.001290
7.514600,-0.100000,0.000000,-0.012897,-0.023105,-0.000000,0.001290
7.514800,-0.100000,0.000000,-0.012925,-0.023734,-0.000000,0.001291
7.515000,-0.100000,0.000000,-0.012954,-0.024361,-0.000000,0.001291
7.515200,-0.100000,0.000000,-0.012982,-0.024989,-0.000000,0.001292
7.515400,-0.100000,0.000000,-0.013011,-0.025616,-0.000000,0.001293
7.515600,-0.100000,0.000000,-0.013039,-0.026245,-0.000000,0.001293
7.515800,-0.100000,0.000000,-0.013068,-0.026871,-0.000000,0.001294
7.516000,-0.100000,0.000000,-0.013096,-0.027498,-0.000000,0.001294
7.516200,-0.100000,0.000000,-0.013125,-0.028127,-0.000000,0.001295
7.516400,-0.100000,0.000000,-0.013154,-0.028755,-0.000000,0.001295
7.516600,-0.100000,0.000000,-0.013185,-0.029390,-0.000000,0.001297
7.516800,-0.100000,0.000000,-0.013216,-0.030023,-0.000000,0.001298
7.517000,-0.100000,0.000000,-0.013247,-0.030658,-0.000000,0.001300
7.517200,-0.100000,0.000000,-0.013278,-0.031291,0.000000,0.001301
7.517400,-0.100000,0.000000,-0.013309,-0.031925,0.000000,0.001303
7.517600,-0.100000,0.000000,-0.013340,-0.032559,0.000000,0.001304
7.517800,-0.100000,0.000000,-0.013371,-0.033193,0.000000,0.001306
7.518000,-0.100000,0.000000,-0.013402,-0.033828,0.000000,0.001307
7.518200,-0.100000,0.000000,-0.013433,-0.034461,0.000000,0.001308
7.518400,-0.100000,0.000000,-0.013464,-0.035096,0.000000,0.001310
7.518600,-0.100000,0.000000,-0.013495,-0.035729,0.000000,0.001311
7.518800,-0.100000,0.000000,-0.013526,-0.036362,0.000000,0.001313
7.519000,-0.100000,0.000000,-0.013557,-0.036997,0.000000,0.001314
7.519200,-0.100000,0.000000,-0.013588,-0.037631,0.000000,0.001316
7.519400,-0.100000,0.000000,-0.013619,-0.038265,0.000000,0.001317
7.519600,-0.100000,0.000000,-0.013650,-0.038899,0.000000,0.001319
7.519800,-0.100000,0.000000,-0.013681,-0.039534,0.000000,0.001320
7.520000,-0.100000,0.000000,-0.013712,-0.040167,0.000000,0.001321
7.520200,-0.100000,0.000000,-0.013746,-0.040809,0.000000,0.001324
7.520400,-0.100000,0.000000,-0.013779,-0.041452,0.000000,0.001327
7.520600,-0.100000,0.000000,-0.013813,-0.042094,0.000000,0.001329
7.520800,-0.100000,0.000000,-0.013847,-0.042738,0.000000,0.001332
7.521000,-0.100000,0.000000,-0.013881,-0.043380,0.000000,0.001335
7.521200,-0.100000,0.000000,-0.013915,-0.044023,0.000000,0.001337
7.521400,-0.100000,0.000000,-0.013949,-0.044665,0.000000,0.001340
7.521600,-0.100000,0.000000,-0.013982,-0.045307,0.000000,0.001342
7.521800,-0.100000,0.000000,-0.014016,-0.045950,0.000000,0.001345
7.522000,-0.100000,0.000000,-0.014050,-0.046592,0.000000,0.001348
7.522200,-0.100000,0.000000,-0.014084,-0.047236,0.000000,0.001350
7.522400,-0.100000,0.000000,-0.014118,-0.047878,0.000000,0.001353
7.522600,-0.100000,0.000000,-0.014152,-0.048521,0.000000,0.001355
7.522800,-0.100000,0.000000,-0.014186,-0.049163,0.000000,0.001358
7.523000,-0.100000,0.000000,-0.014219,-0.049805,0.000000,0.001361
7.523200,-0.100000,0.000000,-0.014253,-0.050448,0.000000,0.001363
7.523400,-0.100000,0.000000,-0.014287,-0.051090,0.000000,0.001366
7.523600,-0.100000,0.000000,-0.014321,-0.051734,0.000000,0.001368
7.523800,-0.100000,0.000000,-0.014358,-0.052385,0.000000,0.001372
7.524000,-0.100000,0.000000,-0.014395,-0.053039,0.000000,0.001377
7.524200,-0.100000,0.000000,-0.014432,-0.053692,0.000000,0.001381
7.524400,-0.100000,0.000000,-0.014469,-0.054345,0.000000,0.001385
7.524600,-0.100000,0.000000,-0.014506,-0.054999,0.000000,0.001389
7.524800,-0.100000,0.000000,-0.014543,-0.055652,-0.000000,0.001393
7.525000,-0.100000,0.000000,-0.014580,-0.056307,-0.000000,0.001398
7.525200,-0.100000,0.000000,-0.014617,-0.056960,-0.000000,0.001402
7.525400,-0.100000,0.000000,-0.014654,-0.057614,-0.000000,0.001406
7.525600,-0.100000,0.000000,-0.014692,-0.058267,-0.000000,0.001410
7.525800,-0.100000,0.000000,-0.014729,-0.058920,-0.000000,0.001415
7.526000,-0.100000,0.000000,-0.014766,-0.059574,-0.000000,0.001419
7.526200,-0.100000,0.000000,-0.014803,-0.060227,-0.000000,0.001423
7.526400,-0.100000,0.000000,-0.014840,-0.060882,-0.000000,0.001427
7.526600,-0.100000,0.000000,-0.014877,-0.061535,-0.000000,0.001431
7.526800,-0.100000,0.000000,-0.014914,-0.062189,-0.000000,0.001436
7.527000,-0.100000,0.000000,-0.014951,-0.062842,-0.000000,0.001440
7.527200,-0.100000,0.000000,-0.014988,-0.063495,-0.000000,0.001444
7.527400,-0.100000,0.000000,-0.015028,-0.064158,-0.000000,0.001450
7.527600,-0.100000,0.000000,-0.015069,-0.064825,-0.000000,0.001456
7.527800,-0.100000,0.000000,-0.015110,-0.065494,-0.000000,0.001463
7.528000,-0.100000,0.000000,-0.015150,-0.066161,-0.000000,0.001470
7.528200,-0.100000,0.000000,-0.015191,-0.066829,-0.000000,0.001476
7.528400,-0.100000,0.000000,-0.015232,-0.067496,-0.000000,0.001483
7.528600,-0.100000,0.000000,-0.015273,-0.068163,-0.000000,0.001490
7.528800,-0.100000,0.000000,-0.015314,-0.068831,-0.000000,0.001496
7.529000,-0.100000,0.000000,-0.015354,-0.069498,0.000000,0.001503
7.529200,-0.100000,0.000000,-0.015395,-0.070167,0.000000,0.001509
7.529400,-0.100000,0.000000,-0.015436,-0.070834,0.000000,0.001516
7.529600,-0.100000,0.000000,-0.015477,-0.071502,0.000000,0.001523
7.529800,-0.100000,0.000000,-0.015518,-0.072169,0.000000,0.001529
7.530000,-0.100000,0.000000,-0.015558,-0.072836,0.000000,0.001536
7.530200,-0.100000,0.000000,-0.015599,-0.073505,0.000000,0.001542
7.530400,-0.100000,0.000000,-0.015640,-0.074171,0.000000,0.001549
7.530600,-0.100000,0.000000,-0.015681,-0.074840,0.000000,0.001556
7.530800,-0.100000,0.000000,-0.015722,-0.075507,0.000000,0.001562
7.531000,-0.100000,0.000000,-0.015764,-0.076183,0.000000,0.001571
7.531200,-0.100000,0.000000,-0.015809,-0.076868,0.000000,0.001581
7.531400,-0.100000,0.000000,-0.015855,-0.077554,0.000000,0.001591
7.531600,-0.100000,0.000000,-0.015900,-0.078238,0.000000,0.001601
7.531800,-0.100000,0.000000,-0.015945,-0.078922,0.000000,0.001612
7.532000,-0.100000,0.000000,-0.015990,-0.079608,0.000000,0.001622
7.532200,-0.100000,0.000000,-0.016035,-0.080293,0.000000,0.001632
7.532400,-0.100000,0.000000,-0.016080,-0.080979,0.000000,0.001642
7.532600,-0.100000,0.000000,-0.016125,-0.081663,0.000000,0.001653
7.532800,-0.100000,0.000000,-0.016171,-0.082349,0.000000,0.001663
7.533000,-0.100000,0.000000,-0.016216,-0.083034,0.000000,0.001673
7.533200,-0.100000,0.000000,-0.016261,-0.083718,0.000000,0.001683
7.533400,-0.100000,0.000000,-0.016306,-0.084404,0.000000,0.001694
7.533600,-0.100000,0.000000,-0.016351,-0.085088,0.000000,0.001704
7.533800,-0.100000,0.000000,-0.016396,-0.085775,0.000000,0.001714
7.534000,-0.100000,0.000000,-0.016441,-0.086459,0.000000,0.001725
7.534200,-0.100000,0.000000,-0.016486,-0.087145,0.000000,0.001735
7.534400,-0.100000,0.000000,-0.016532,-0.087829,0.000000,0.001745
7.534600,-0.100000,0.000000,-0.016578,-0.088520,0.000000,0.001757
7.534800,-0.100000,0.000000,-0.016628,-0.089227,0.000000,0.001773
7.535000,-0.100000,0.000000,-0.016678,-0.089933,0.000000,0.001788
7.535200,-0.100000,0.000000,-0.016728,-0.090640,0.000000,0.001804
7.535400,-0.100000,0.000000,-0.016778,-0.091346,0.000000,0.001820
7.535600,-0.100000,0.000000,-0.016828,-0.092054,0.000000,0.001835
7.535800,-0.100000,0.000000,-0.016879,-0.092759,0.000000,0.001851
7.536000,-0.100000,0.000000,-0.016929,-0.093465,0.000000,0.001867
7.536200,-0.100000,0.000000,-0.016979,-0.094173,0.000000,0.001882
7.536400,-0.100000,0.000000,-0.017029,-0.094879,0.000000,0.001898
7.536600,-0.100000,0.000000,-0.017079,-0.095586,0.000000,0.001914
7.536800,-0.100000,0.000000,-0.017129,-0.096292,0.000000,0.001929
7.537000,-0.100000,0.000000,-0.017179,-0.096999,0.000000,0.001945
7.537200,-0.100000,0.000000,-0.017229,-0.097705,0.000000,0.001961
7.537400,-0.100000,0.000000,-0.017279,-0.098411,0.000000,0.001976
7.537600,-0.100000,0.000000,-0.017329,-0.099118,0.000000,0.001992
7.537800,-0.100000,0.000000,-0.017379,-0.099824,0.000000,0.002008
7.538000,-0.100000,0.000000,-0.017429,-0.100532,0.000000,0.002023
7.538200,-0.100000,0.000000,-0.017480,-0.101240,0.000000,0.002040
7.538400,-0.100000,0.000000,-0.017535,-0.101973,0.000000,0.002063
7.538600,-0.100000,0.000000,-0.017591,-0.102704,0.000000,0.002086
7.538800,-0.100000,0.000000,-0.017646,-0.103435,0.000000,0.002110
7.539000,-0.100000,0.000000,-0.017701,-0.104168,0.000000,0.002133
7.539200,-0.100000,0.000000,-0.017757,-0.104899,0.000000,0.002156
7.539400,-0.100000,0.000000,-0.017812,-0.105632,0.000000,0.002180
7.539600,-0.100000,0.000000,-0.017867,-0.106363,0.000000,0.002203
7.539800,-0.100000,0.000000,-0.017923,-0.107096,0.000000,0.002226
7.540000,-0.100000,0.000000,-0.017978,-0.107827,-0.000000,0.002249
7.540200,-0.100000,0.000000,-0.018033,-0.108558,-0.000000,0.002273
7.540400,-0.100000,0.000000,-0.018089,-0.109291,-0.000000,0.002296
7.540600,-0.100000,0.000000,-0.018144,-0.110022,-0.000000,0.002319
7.540800,-0.100000,0.000000,-0.018199,-0.110754,-0.000000,0.002342
7.541000,-0.100000,0.000000,-0.018255,-0.111486,-0.000000,0.002366
7.541200,-0.100000,0.000000,-0.018310,-0.112218,-0.000000,0.002389
7.541400,-0.100000,0.000000,-0.018365,-0.112949,-0.000000,0.002412
7.541600,-0.100000,0.000000,-0.018421,-0.113681,-0.000000,0.002436
7.541800,-0.100000,0.000000,-0.018476,-0.114413,-0.000000,0.002459
7.542000,-0.100000,0.000000,-0.018536,-0.115170,-0.000000,0.002491
7.542200,-0.100000,0.000000,-0.018596,-0.115931,-0.000000,0.002524
7.542400,-0.100000,0.000000,-0.018655,-0.116689,-0.000000,0.002557
7.542600,-0.100000,0.000000,-0.018715,-0.117450,-0.000000,0.002591
7.542800,-0.100000,0.000000,-0.018775,-0.118209,-0.000000,0.002624
7.543000,-0.100000,0.000000,-0.018835,-0.118968,-0.000000,0.002657
7.543200,-0.100000,0.000000,-0.018895,-0.119729,-0.000000,0.002690
7.543400,-0.100000,0.000000,-0.018955,-0.120488,-0.000000,0.002723
7.543600,-0.100000,0.000000,-0.019015,-0.121249,-0.000000,0.002756
7.543800,-0.100000,0.000000,-0.019075,-0.122007,-0.000000,0.002790
7.544000,-0.100000,0.000000,-0.019135,-0.122768,-0.000000,0.002823
7.544200,-0.100000,0.000000,-0.019195,-0.123527,-0.000000,0.002856
7.544400,-0.100000,0.000000,-0.019254,-0.124286,-0.000000,0.002889
7.544600,-0.100000,0.000000,-0.019314,-0.125047,-0.000000,0.002922
7.544800,-0.100000,0.000000,-0.019374,-0.125806,-0.000000,0.002955
7.545000,-0.100000,0.000000,-0.019434,-0.126567,-0.000000,0.002989
7.545200,-0.100000,0.000000,-0.019494,-0.127325,-0.000000,0.003022
7.545400,-0.100000,0.000000,-0.019554,-0.128086,-0.000000,0.003055
7.545600,-0.100000,0.000000,-0.019615,-0.128866,-0.000000,0.003096
7.545800,-0.100000,0.000000,-0.019678,-0.129653,-0.000000,0.003140
7.546000,-0.100000,0.000000,-0.019740,-0.130442,-0.000000,0.003184
7.546200,-0.100000,0.000000,-0.019802,-0.131229,-0.000000,0.003228
7.546400,-0.100000,0.000000,-0.019864,-0.132017,-0.000000,0.003273
7.546600,-0.100000,0.000000,-0.019926,-0.132805,-0.000000,0.003317
7.546800,-0.100000,0.000000,-0.019988,-0.133593,-0.000000,0.003361
7.547000,-0.100000,0.000000,-0.020050,-0.134380,-0.000000,0.003405
7.547200,-0.100000,0.000000,-0.020112,-0.135167,-0.000000,0.003449
7.547400,-0.100000,0.000000,-0.020174,-0.135956,-0.000000,0.003494
